ts_us,raw_ch0,raw_ch1,filt_ch0,filt_ch1
111267,-462.50,-130.50,-75.1124,-20.7123
115173,-145.50,-155.50,-214.9966,-79.5324
119079,145.50,-169.50,-197.4462,-138.0969
122985,51.50,-140.50,-29.2825,-161.0694
126891,-318.50,-123.50,12.9967,-151.0737
130797,-472.50,-130.50,-152.3905,-129.6941
134703,-177.50,-107.50,-303.1962,-111.9601
138609,155.50,-117.50,-228.7837,-98.8156
142515,109.50,-122.50,-21.9342,-95.5436
146421,-271.50,-105.50,50.9672,-98.3375
150327,-453.50,-121.50,-92.9901,-97.9447
154233,-216.50,-149.50,-251.2111,-101.1505
158139,130.50,-150.50,-214.8256,-111.5981
162045,144.50,-143.50,-36.1203,-119.3657
165951,-224.50,-129.50,51.0226,-118.0083
169857,-481.50,-114.50,-66.1926,-107.3697
173763,-291.50,-133.50,-232.3578,-94.7277
177669,70.50,-153.50,-234.5288,-93.1168
181575,113.50,-162.50,-86.3776,-104.3329
185481,-208.50,-144.50,5.7554,-115.1415
189387,-445.50,-149.50,-69.8913,-115.9776
193293,-304.50,-160.50,-195.4579,-112.4659
197199,80.50,-157.50,-192.5734,-109.7946
201105,186.50,-143.50,-52.0930,-104.5958
205011,-143.50,-117.50,48.3981,-93.5477
208917,-456.50,-174.50,-21.7250,-88.6962
212823,-383.50,-169.50,-171.3459,-100.3900
216729,-13.50,-148.50,-215.8531,-107.4022
220635,144.50,-175.50,-113.3645,-102.5354
224541,-128.50,-172.50,-10.7732,-104.2305
228447,-461.50,-162.50,-45.6104,-109.1734
232353,-442.50,-205.50,-168.9734,-112.7115
236259,-56.50,-212.50,-216.5543,-122.6554
240165,153.50,-176.50,-123.4784,-127.4690
244071,-62.50,-143.50,-9.9185,-112.2207
247977,-403.50,-156.50,-13.4120,-89.8268
251883,-401.50,-170.50,-106.2410,-80.2634
255789,-53.50,-174.50,-146.2750,-82.0363
259695,177.50,-159.50,-72.1809,-82.6310
263601,18.50,-156.50,24.7726,-79.0709
267507,-367.50,-156.50,24.5472,-76.2561
271413,-441.50,-133.50,-71.5705,-69.9297
275319,-98.50,-144.50,-134.4751,-56.1565
279225,173.50,-145.50,-80.3525,-46.2474
283131,67.50,-154.50,17.8872,-48.3068
287037,-347.50,-143.50,32.9082,-55.6552
290943,-512.50,-150.50,-62.8061,-57.9918
294849,-144.50,-168.50,-144.0919,-57.0027
298755,207.50,-148.50,-91.4990,-55.7195
302661,212.50,-181.50,43.9700,-56.9358
306567,-207.50,-233.50,115.9595,-76.3455
310473,-268.50,-256.50,83.1036,-112.7261
314379,32.50,-288.50,62.0197,-145.4488
318285,257.50,-242.50,111.1625,-157.8076
322191,155.50,-213.50,146.6879,-142.0437
326097,-512.50,-169.50,53.4756,-107.7017
