ts_us,raw_ch0,raw_ch1,filt_ch0,filt_ch1
111268,-544.50,-304.50,-88.5486,-49.2232
115174,-484.50,-334.50,-304.4064,-180.7176
119080,-330.50,-415.50,-443.8617,-312.6454
122986,-90.50,-399.50,-374.8448,-384.5614
126892,-225.50,-346.50,-227.7280,-394.3385
130798,-689.50,-314.50,-235.7821,-354.4373
134704,-529.50,-351.50,-402.6833,-309.0259
138610,-238.50,-335.50,-459.1359,-289.4019
142516,-57.50,-320.50,-314.3752,-284.1186
146422,-224.50,-484.50,-156.1486,-305.9467
150328,-463.50,-414.50,-152.6280,-357.1435
154234,-546.50,-367.50,-275.2295,-369.2398
158140,-382.50,-352.50,-372.4389,-328.2711
162046,-186.50,-335.50,-347.9843,-285.0367
165952,-271.50,-364.50,-257.7587,-265.6273
169858,-446.50,-278.50,-224.8420,-253.1799
173764,-626.50,-436.50,-289.2368,-247.3329
177670,-399.50,-394.50,-364.2418,-272.9400
181576,-251.50,-428.50,-344.9882,-303.2703
185482,-324.50,-367.50,-274.4700,-307.3551
189388,-463.50,-332.50,-253.3211,-280.3056
193294,-623.50,-318.50,-297.0899,-235.3005
197200,-260.50,-319.50,-315.6989,-199.9041
201106,-143.50,-463.50,-227.6478,-207.8630
205012,-239.50,-389.50,-131.2457,-253.7702
208918,-431.50,-561.50,-136.8671,-303.6598
212824,-529.50,-292.50,-208.4061,-317.9177
216730,-482.50,-228.50,-272.1650,-239.0499
220636,-54.50,-339.50,-246.5415,-141.6752
224542,-127.50,-168.50,-126.6436,-99.4085
228448,-281.50,-348.50,-46.6079,-85.1382
232354,-514.50,-366.50,-79.5937,-119.1980
236260,-475.50,-271.50,-171.2757,-160.3833
240166,-219.50,-482.50,-219.7870,-180.9179
244072,-15.50,-180.50,-155.4645,-184.3355
247978,-364.50,-399.50,-69.5491,-148.5759
251884,-527.50,-259.50,-93.6276,-124.3397
255790,-424.50,-262.50,-167.8264,-107.0609
259696,-192.50,-414.50,-172.5429,-104.4615
263602,-44.50,-303.50,-102.2237,-136.9810
267508,-261.50,-350.50,-34.7274,-148.1129
271414,-396.50,-205.50,-32.5222,-118.3606
275320,-452.50,-368.50,-74.8603,-85.6495
279226,-365.50,-571.50,-132.0559,-134.8130
283132,-121.50,-366.50,-158.0493,-222.8407
287038,-431.50,-458.50,-149.8705,-237.6536
290944,-384.50,-275.50,-149.7976,-194.7111
294850,-560.50,-558.50,-148.3824,-169.4758
298756,-250.50,-385.50,-142.0073,-191.9141
302662,-116.50,-390.50,-104.7412,-190.2170
306568,-282.50,-559.50,-61.0441,-183.5352
310474,-512.50,-196.50,-79.8911,-180.7862
314380,-569.50,-278.50,-140.5158,-102.9150
318286,-282.50,-315.50,-164.1680,-28.4020
322192,-158.50,-302.50,-118.5918,-18.6243
326098,-174.50,-348.50,-55.7259,-34.4669
330004,-512.50,-352.50,-42.6988,-63.9307
333910,-474.50,-240.50,-80.4597,-72.7955
337816,-293.50,-385.50,-92.3358,-56.1804
341722,-80.50,-257.50,-48.4552,-43.4576
345628,-175.50,-449.50,-0.1310,-46.4191
349534,-609.50,-418.50,-30.7195,-90.3039
353440,-526.50,-323.50,-122.7104,-125.0770
357346,-430.50,-584.50,-159.0995,-140.7212
361252,-100.50,-132.50,-115.2216,-128.6798
365158,-154.50,-352.50,-38.2658,-40.5668
