ts_us,raw_ch0,raw_ch1,filt_ch0,filt_ch1
365165,-298.50,-10.50,-44.4881,-280.8551
369071,-145.50,1051.50,-24.1899,39.4580
372977,-111.50,403.50,-7.2391,295.6080
376883,-271.50,-1038.50,-29.7999,159.3166
380789,-384.50,-1385.50,-75.6685,-171.3193
384695,-328.50,-191.50,-87.3892,-256.0601
388601,-176.50,997.50,-51.8946,4.3907
392507,-133.50,571.50,-19.8184,262.1403
396413,-249.50,-916.50,-31.8334,179.2723
400319,-381.50,-1490.50,-67.6508,-133.4080
404225,-353.50,-404.50,-78.7697,-267.8632
408131,-194.50,873.50,-50.1178,-66.1544
412037,-110.50,641.50,-14.4147,181.1009
415943,-206.50,-814.50,-9.6190,135.8065
419849,-329.50,-1553.50,-28.5419,-141.1803
423755,-308.50,-606.50,-28.6378,-282.8483
427661,-154.50,784.50,6.9255,-107.4273
431567,-93.50,779.50,40.6368,151.9248
435473,-189.50,-621.50,29.8311,162.7113
439379,-341.50,-1515.50,-12.6614,-68.8360
443285,-343.50,-738.50,-36.3108,-216.5832
447191,-180.50,688.50,-13.4586,-82.5168
451097,-79.50,861.50,28.5212,148.4212
455003,-158.50,-434.50,39.2804,171.8590
458909,-317.50,-1487.50,11.5726,-31.6819
462815,-330.50,-879.50,-10.6694,-182.1585
466721,-200.50,571.50,5.2534,-78.0608
470627,-123.50,974.50,30.7089,144.3096
474533,-182.50,-276.50,20.8432,192.6707
478439,-328.50,-1461.50,-16.2455,2.8240
482345,-386.50,-1053.50,-40.4749,-171.8643
486251,-248.50,438.50,-29.1150,-103.0343
490157,-96.50,1014.50,7.8109,112.5542
494063,-168.50,-144.50,27.1908,179.9942
497969,-318.50,-1433.50,4.0851,2.8937
501875,-384.50,-1227.50,-25.6096,-184.1766
505781,-300.50,251.50,-26.8787,-144.2223
509687,-137.50,1006.50,-7.5345,57.8894
513593,-154.50,-3.50,6.7475,144.0410
517499,-300.50,-1376.50,-1.8561,-4.1349
521405,-425.50,-1333.50,-24.5840,-179.8987
525311,-280.50,77.50,-27.9528,-149.0237
529217,-140.50,1007.50,2.0761,42.9211
533123,-145.50,176.50,25.2573,143.2417
537029,-271.50,-1270.50,14.9072,23.2966
540935,-338.50,-1455.50,3.9321,-152.7136
544841,-239.50,-142.50,26.7496,-160.0296
548747,-123.50,901.50,65.1399,-11.5495
552653,-79.50,306.50,79.4070,80.6321
556559,-168.50,-1134.50,73.3401,-1.3915
560465,-292.50,-1536.50,71.4940,-139.9877
564371,-239.50,-303.50,80.7323,-146.1307
568277,-110.50,925.50,94.7497,3.1639
572183,-75.50,542.50,95.1521,131.5505
576089,-200.50,-946.50,72.4958,89.1720
579995,-341.50,-1545.50,42.0494,-50.9158
583901,-292.50,-456.50,30.3679,-91.9546
587807,-137.50,862.50,47.6947,22.1634
591713,-60.50,700.50,71.6690,141.3942
595619,-174.50,-772.50,74.8927,115.2616
599525,-294.50,-1544.50,61.5739,-12.9966
603431,-300.50,-617.50,55.8604,-63.4913
607337,-174.50,785.50,60.8976,33.2228
611243,-89.50,806.50,62.0956,146.1063
615149,-177.50,-600.50,51.4334,125.9966
619055,-326.50,-1550.50,33.4365,1.3471
622961,-336.50,-811.50,23.8737,-63.6958
626867,-205.50,639.50,31.2231,7.5719
630773,-108.50,914.50,41.9339,117.5342
634679,-179.50,-393.50,38.2363,129.2610
638585,-342.50,-1512.50,19.7575,34.1527
642491,-361.50,-1002.50,5.7447,-41.5677
646397,-217.50,464.50,15.6839,-8.9160
650303,-111.50,977.50,37.8296,81.4208
654209,-168.50,-229.50,42.5504,108.1235
658115,-301.50,-1483.50,29.6192,29.0822
662021,-341.50,-1162.50,25.0346,-50.1756
665927,-233.50,342.50,38.0405,-20.4039
669833,-100.50,1053.50,54.1976,87.3043
673739,-125.50,-15.50,59.4635,140.0290
677645,-297.50,-1364.50,48.3114,77.0598
681551,-363.50,-1257.50,30.7219,-2.7970
685457,-258.50,198.50,27.8719,12.3817
689363,-136.50,1081.50,37.4991,104.6819
693269,-140.50,173.50,38.9608,153.4362
697175,-190.50,-1224.50,44.0983,98.9875
701081,-293.50,-1296.50,70.8821,34.4999
704987,-356.50,9.50,75.1965,49.6830
708893,-249.50,997.50,23.5729,105.6055
712799,-237.50,272.50,-40.2006,108.6193
716705,-414.50,-1213.50,-85.1727,26.5468
720611,-559.50,-1591.50,-123.3143,-76.1183
724517,-554.50,-356.50,-159.0802,-116.6509
728423,-436.50,786.50,-188.7903,-87.8203
732329,-385.50,319.50,-208.1736,-61.6060
736235,-571.50,-1199.50,-227.3598,-99.1067
740141,-678.50,-1740.50,-254.8324,-171.9903
744047,-589.50,-611.50,-258.6489,-196.7743
747953,-410.50,678.50,-219.8483,-149.5530
751859,-332.50,438.50,-169.5822,-96.7537
755765,-420.50,-1038.50,-137.7946,-103.2488
759671,-546.50,-1743.50,-124.2631,-149.1150
763577,-512.50,-748.50,-113.0877,-154.7377
767483,-303.50,656.50,-85.0332,-92.6214
771389,-202.50,621.50,-39.6899,-24.9192
775295,-268.50,-781.50,-1.2267,-17.1413
779201,-388.50,-1665.50,21.2496,-52.1948
783107,-364.50,-847.50,41.7916,-57.7834
787013,-190.50,627.50,71.9721,-3.6666
790919,-80.50,851.50,105.4646,69.1595
794825,-158.50,-480.50,123.5675,99.3038
798731,-293.50,-1536.50,123.7318,77.4751
802637,-308.50,-913.50,123.7605,62.8238
806543,-173.50,560.50,133.2716,94.7288
810449,-76.50,1007.50,141.5600,146.8752
814355,-143.50,-249.50,135.0846,165.9833
818261,-286.50,-1466.50,119.1967,130.0306
822167,-335.50,-1084.50,109.5868,87.0407
826073,-201.50,390.50,112.8958,86.2846
829979,-88.50,1051.50,121.9755,122.0721
833885,-122.50,-79.50,123.2043,144.2149
837791,-288.50,-1407.50,112.7431,114.1730
841697,-349.50,-1245.50,99.6498,69.8128
845603,-243.50,208.50,95.6463,63.3875
849509,-118.50,1055.50,98.4061,96.9274
853415,-155.50,83.50,92.7270,121.3976
857321,-312.50,-1328.50,73.8754,94.4455
861227,-386.50,-1370.50,56.5804,52.4926
865133,-286.50,-0.50,56.1165,44.4446
869039,-142.50,1014.50,67.8635,69.4059
872945,-129.50,265.50,77.3461,93.2777
876851,-280.50,-1190.50,76.9692,85.0386
880757,-373.50,-1474.50,70.6634,58.6909
884663,-291.50,-171.50,70.7367,49.8696
888569,-152.50,982.50,77.9300,71.8701
892475,-126.50,429.50,80.2869,95.0941
896381,-266.50,-1055.50,73.2591,85.1755
900287,-386.50,-1559.50,61.9801,53.7508
904193,-321.50,-381.50,57.0276,35.5640
908099,-175.50,881.50,62.0639,46.1855
912005,-117.50,558.50,68.6664,62.7364
915911,-248.50,-915.50,68.9557,57.6458
919817,-378.50,-1615.50,62.1467,35.0900
923723,-335.50,-576.50,57.9432,22.0855
927629,-189.50,806.50,62.3353,38.8061
931535,-99.50,707.50,70.5965,66.9266
935441,-190.50,-718.50,80.4448,75.0301
939347,-331.50,-1582.50,88.5543,64.2155
943253,-339.50,-736.50,89.0455,57.4014
947159,-205.50,689.50,81.5228,64.1495
951065,-94.50,822.50,75.3555,74.3229
954971,-178.50,-544.50,77.3824,73.3518
958877,-338.50,-1583.50,78.8180,57.6872
962783,-361.50,-932.50,72.9335,42.8405
966689,-234.50,511.50,64.4653,37.9205
970595,-121.50,926.50,58.5366,46.2309
974501,-193.50,-366.50,54.9338,61.1866
978407,-320.50,-1549.50,54.4643,56.2668
982313,-337.50,-1088.50,64.3052,40.9733
986219,-220.50,400.50,80.1634,43.1097
990125,-79.50,1006.50,91.4162,65.9300
994031,-156.50,-165.50,92.6630,85.9697
997937,-303.50,-1461.50,81.5322,76.2434
1001843,-372.50,-1232.50,67.9765,54.4808
1005749,-253.50,240.50,61.7369,48.6973
1009655,-116.50,1041.50,63.1878,66.3567
1013561,-140.50,38.50,66.8287,88.3438
1017467,-285.50,-1349.50,67.4468,85.8697
1021373,-362.50,-1318.50,66.9868,73.3189
1025279,-266.50,78.50,67.8296,73.0084
1029185,-120.50,1071.50,69.7658,88.6907
1033091,-112.50,235.50,72.6117,107.0099
1036997,-254.50,-1215.50,75.4492,102.0318
1040903,-348.50,-1427.50,77.0151,82.8937
1044809,-271.50,-108.50,78.0177,71.6404
1048715,-110.50,1018.50,80.9081,75.9418
1052621,-86.50,401.50,85.9783,87.0397
1056527,-202.50,-1053.50,91.8942,89.5598
1060433,-303.50,-1489.50,100.4423,87.5586
1064339,-269.50,-268.50,106.2014,87.3937
1068245,-114.50,976.50,102.4569,94.2470
1072151,-60.50,586.50,97.6135,104.0389
1076057,-170.50,-881.50,99.5301,106.3527
1079963,-298.50,-1503.50,104.5152,105.6852
1083869,-255.50,-415.50,108.5155,110.7555
1087775,-120.50,917.50,109.4400,121.6220
1091681,-47.50,734.50,106.0713,124.9814
1095587,-184.50,-735.50,97.1062,110.8934
1099493,-335.50,-1574.50,79.6711,85.1406
1103399,-313.50,-662.50,63.0463,63.2505
1107305,-190.50,777.50,54.6257,60.5144
1111211,-92.50,809.50,49.4142,68.4194
1115117,-143.50,-530.50,54.1932,74.3824
1119023,-282.50,-1519.50,72.2108,84.1132
1122929,-374.50,-856.50,74.8314,85.1027
1126835,-218.50,588.50,49.4979,61.9569
1130741,-74.50,919.50,34.4633,41.7614
1134647,-168.50,-397.50,42.4592,43.7084
1138553,-337.50,-1541.50,43.2597,45.3196
1142459,-360.50,-1024.50,33.1524,39.3472
1146365,-212.50,458.50,32.3003,36.0824
1150271,-110.50,983.50,39.5534,40.8816
1154177,-175.50,-237.50,36.9061,44.4926
1158083,-336.50,-1506.50,22.5855,30.0750
1161989,-390.50,-1213.50,9.8177,9.6724
1165895,-244.50,251.50,10.5591,-2.6287
1169801,-86.50,999.50,28.1726,0.0496
1173707,-102.50,-47.50,51.7666,15.1616
1177613,-255.50,-1394.50,67.1430,23.6035
1181519,-328.50,-1293.50,71.7321,29.5316
1185425,-248.50,119.50,68.1566,37.6966
1189331,-123.50,1058.50,55.3779,48.0964
1193237,-128.50,178.50,38.4461,62.0578
1197143,-276.50,-1254.50,27.1421,64.5236
1201049,-383.50,-1384.50,21.3317,59.4574
1204955,-277.50,-38.50,20.4572,57.7935
1208861,-130.50,1053.50,26.8190,63.5305
1212767,-112.50,351.50,32.7803,71.4959
1216673,-232.50,-1092.50,35.9667,70.2467
1220579,-348.50,-1471.50,40.8435,66.8169
1224485,-271.50,-196.50,46.5494,66.4716
1228391,-104.50,1040.50,54.7937,78.3979
1232297,-60.50,555.50,64.7247,97.0111
1236203,-189.50,-936.50,69.9893,97.8287
1240109,-303.50,-1508.50,71.3619,85.0183
1244015,-256.50,-370.50,74.8951,77.0500
1247921,-126.50,944.50,75.8916,80.5231
1251827,-79.50,671.50,65.4351,81.0046
1255733,-206.50,-816.50,47.2087,63.5810
1259639,-336.50,-1594.50,32.4675,37.1725
1263545,-312.50,-626.50,28.4600,17.6653
1267451,-168.50,756.50,30.7808,8.2766
1271357,-113.50,720.50,27.0684,-1.9752
1275266,-212.50,-660.50,14.1045,-10.6900
1279172,-354.50,-1615.50,2.6219,-8.6849
1283078,-357.50,-836.50,-0.8366,-6.2835
1286984,-207.50,619.50,0.9075,-10.1404
1290890,-118.50,833.50,3.1304,-14.0837
1294796,-213.50,-484.50,-0.8923,-12.4409
1298702,-358.50,-1604.50,-10.0368,-10.2200
1302608,-388.50,-1036.50,-16.3414,-17.7399
1306514,-258.50,426.50,-19.6800,-35.8365
1310420,-166.50,880.50,-26.0069,-50.7185
1314326,-221.50,-335.50,-35.8373,-49.9057
1318232,-362.50,-1570.50,-40.2800,-42.8625
1322138,-378.50,-1184.50,-31.3704,-37.6705
1326044,-222.50,311.50,-8.4218,-30.6239
1329950,-69.50,993.50,22.5493,-14.4095
1333856,-126.50,-126.50,45.4616,2.8952
1337762,-272.50,-1449.50,49.8834,3.8098
1341668,-324.50,-1274.50,47.7401,2.6594
1345574,-215.50,175.50,50.0477,10.6709
1349480,-66.50,1062.50,54.9111,27.1662
1353386,-96.50,99.50,57.9283,44.8441
1357292,-237.50,-1318.50,56.7083,43.0348
1361198,-321.50,-1369.50,55.1218,33.5172
1365104,-237.50,-9.50,53.5174,28.9817
1369010,-101.50,1023.50,47.6938,26.1973
1372916,-111.50,254.50,37.0696,23.9504
1376822,-311.50,-1195.50,15.8672,17.1629
1380728,-338.50,-1470.50,-3.0072,16.3127
1384634,-269.50,-184.50,4.8972,22.7328
1388540,-94.50,997.50,26.9456,30.1355
1392446,-64.50,448.50,44.5828,36.8263
1396352,-196.50,-1044.50,54.8998,34.4443
1400258,-329.50,-1538.50,54.6270,27.9994
1404164,-285.50,-351.50,44.1086,28.3481
1408070,-133.50,944.50,30.6889,38.3757
1411976,-79.50,585.50,23.6767,43.3872
1415882,-212.50,-880.50,22.2537,32.4610
1419788,-333.50,-1598.50,21.3609,19.3422
1423694,-298.50,-565.50,22.0538,12.0688
1427600,-142.50,805.50,24.5346,9.8298
1431506,-84.50,698.50,24.7549,6.3102
1435412,-185.50,-709.50,21.9008,2.8193
1439318,-318.50,-1598.50,21.2736,8.1806
1443224,-303.50,-728.50,24.9853,18.3114
1447130,-158.50,717.50,28.3288,28.0096
1451036,-68.50,835.50,28.7315,30.8851
1454942,-143.50,-526.50,30.3937,25.2092
1458848,-293.50,-1583.50,35.3564,18.1934
1462754,-312.50,-928.50,37.2874,12.6448
1466660,-189.50,511.50,30.7858,0.7739
1470566,-82.50,939.50,19.6720,-8.3251
1474472,-157.50,-318.50,11.3801,6.7647
1478378,-303.50,-1536.50,8.1062,25.1740
1482284,-337.50,-1093.50,8.5905,22.8166
1486190,-228.50,390.50,6.8096,9.5144
1490096,-113.50,1023.50,-1.8944,8.8191
1494002,-153.50,-111.50,-10.0232,29.6737
1497908,-304.50,-1433.50,-10.8562,46.6225
1501814,-367.50,-1217.50,-9.4283,44.3858
1505720,-245.50,243.50,-9.7249,31.3011
1509626,-111.50,1063.50,-8.7385,27.0588
1513532,-127.50,66.50,-4.8707,37.8073
1517438,-278.50,-1345.50,0.0095,40.9792
1521344,-341.50,-1314.50,4.8251,36.9424
1525250,-241.50,84.50,10.3666,37.4897
1529156,-111.50,1104.50,12.6950,47.8649
1533062,-111.50,237.50,9.3778,59.9958
1536968,-230.50,-1221.50,10.0004,49.7633
1540874,-331.50,-1424.50,18.1306,32.7773
1544780,-250.50,-128.50,23.7611,24.3014
1548686,-84.50,1021.50,26.8731,19.4715
1552592,-63.50,400.50,33.4898,20.6042
1556498,-207.50,-1059.50,37.8628,24.0986
1560404,-335.50,-1500.50,32.4889,31.1048
1564310,-278.50,-321.50,20.2947,30.2652
1568216,-125.50,958.50,10.7317,19.9003
1572122,-74.50,565.50,9.2461,16.9997
1576028,-207.50,-928.50,11.7974,17.5856
1579934,-344.50,-1569.50,9.6718,15.2899
1583840,-301.50,-512.50,3.1129,10.1156
1587746,-163.50,865.50,-3.0082,6.0862
1591652,-110.50,694.50,-10.7743,7.6628
1595558,-222.50,-763.50,-19.9478,8.5079
1599464,-366.50,-1608.50,-26.9752,4.4063
1603370,-335.50,-702.50,-29.1636,-2.4636
1607276,-181.50,747.50,-24.3636,-4.9993
1611182,-93.50,790.50,-16.2192,-3.9855
1615088,-180.50,-566.50,-9.1449,-2.1744
1618994,-339.50,-1581.50,-6.4155,5.1516
1622900,-348.50,-849.50,-10.5533,13.5611
1626806,-206.50,623.50,-16.9119,17.3294
1630712,-101.50,930.50,-19.5635,18.9506
1634618,-165.50,-360.50,-16.7580,24.2765
1638524,-327.50,-1524.50,-12.4405,30.1240
1642430,-366.50,-1028.50,-14.2621,27.1872
1646336,-246.50,444.50,-23.4071,11.8919
1650242,-134.50,985.50,-34.6160,-2.2930
1654148,-174.50,-189.50,-40.3482,0.2794
1658054,-346.50,-1500.50,-40.6169,4.4534
1661960,-386.50,-1198.50,-41.4677,-2.9256
1665866,-252.50,290.50,-38.5160,-10.7605
1669772,-116.50,1059.50,-28.9596,-2.1595
1673678,-154.50,23.50,-21.3499,21.7111
1677584,-315.50,-1377.50,-21.9554,33.9025
1681490,-376.50,-1277.50,-25.8857,31.2195
1685396,-271.50,137.50,-25.6117,27.6097
1689302,-134.50,1072.50,-23.4886,27.1195
1693208,-144.50,183.50,-23.8824,28.1176
1697114,-297.50,-1279.50,-26.1114,18.6374
1701020,-383.50,-1414.50,-27.9843,5.6667
1704926,-282.50,-79.50,-25.4537,-1.8892
1708832,-138.50,1023.50,-19.1890,-4.9879
1712738,-112.50,343.50,-13.4827,-1.9315
1716644,-246.50,-1115.50,-7.0239,3.2075
1720550,-367.50,-1487.50,-2.6006,11.8648
1724456,-316.50,-242.50,-7.7195,17.0458
1728362,-131.50,1033.50,-13.9403,23.8785
1732268,-72.50,556.50,-4.8458,40.7747
1736174,-239.50,-994.50,7.7779,39.8633
1740080,-378.50,-1570.50,1.6361,14.5246
1743986,-332.50,-447.50,-15.1954,-6.7332
1747892,-179.50,906.50,-25.8987,-8.7575
1751798,-122.50,627.50,-29.6385,-6.1674
1755704,-226.50,-792.50,-28.4595,-7.7033
1759610,-355.50,-1574.50,-21.4040,1.3540
1763516,-302.50,-629.50,-7.6661,11.0232
1767422,-172.50,816.50,5.5415,11.3863
1771328,-76.50,798.50,9.3755,12.8283
1775234,-169.50,-596.50,11.1829,17.5742
1779140,-312.50,-1554.50,16.7378,25.9339
1783046,-299.50,-789.50,23.3914,30.2116
1786952,-141.50,701.50,31.8438,26.9188
1790858,-42.50,929.50,40.2874,26.8351
1794764,-126.50,-395.50,44.1747,33.4262
1798670,-301.50,-1516.50,39.5591,39.8818
1802576,-331.50,-943.50,26.6701,39.9924
1806482,-184.50,511.50,15.2805,26.4415
1810388,-51.50,1008.50,15.7205,10.4260
1814294,-98.50,-208.50,27.4120,15.1679
1818200,-222.50,-1468.50,46.1813,28.2136
1822106,-264.50,-1082.50,67.0258,34.0470
1826012,-136.50,399.50,80.2777,36.0300
1829918,-16.50,1111.50,81.4806,43.2825
1833824,-82.50,9.50,70.7528,59.3365
1837730,-250.50,-1359.50,51.0556,64.2853
1841636,-320.50,-1204.50,32.7331,56.6268
1845542,-228.50,215.50,19.8508,45.1522
1849448,-95.50,1086.50,7.9192,31.8205
1853354,-120.50,160.50,-3.2589,25.1112
1857260,-287.50,-1292.50,-13.4181,18.5422
1861166,-357.50,-1348.50,-20.2671,11.9186
1865072,-265.50,22.50,-19.4394,10.5479
1868978,-127.50,1079.50,-17.5202,13.3409
1872884,-116.50,320.50,-19.7411,17.0040
1876790,-252.50,-1158.50,-19.8333,11.6483
1880696,-345.50,-1455.50,-13.8481,4.4666
1884602,-268.50,-190.50,-5.4443,-1.5679
1888508,-128.50,1011.50,-2.1279,-8.1065
1892414,-110.50,465.50,-7.9640,-10.4544
1896320,-239.50,-1024.50,-16.5392,-13.9260
1900226,-386.50,-1538.50,-24.5998,-15.5360
1904132,-332.50,-379.50,-35.6515,-15.1069
1908038,-176.50,933.50,-44.2901,-15.1399
1911944,-124.50,611.50,-45.7545,-15.5345
1915850,-239.50,-874.50,-42.6541,-20.7650
1919756,-377.50,-1580.50,-38.8804,-24.2872
1923662,-348.50,-575.50,-38.4124,-23.0759
1927568,-208.50,829.50,-42.7553,-22.0420
1931474,-143.50,712.50,-50.9818,-27.0823
1935380,-223.50,-706.50,-54.4371,-38.0073
1939286,-357.50,-1604.50,-45.5299,-40.7054
1943192,-344.50,-788.50,-31.9432,-38.7614
1947098,-202.50,686.50,-24.2878,-42.6503
1951004,-108.50,848.50,-23.4219,-42.6891
1954910,-181.50,-512.50,-22.1005,-34.3702
1958816,-340.50,-1584.50,-18.2174,-26.7766
1962722,-368.50,-969.50,-19.6465,-30.0787
1966628,-234.50,507.50,-27.9825,-47.9753
1970534,-111.50,912.50,-33.4360,-63.5639
1974440,-172.50,-325.50,-29.6953,-56.9882
1978346,-329.50,-1550.50,-23.0213,-40.4629
1982252,-353.50,-1120.50,-18.1544,-34.7755
1986158,-229.50,363.50,-13.3837,-42.0949
1990064,-94.50,976.50,-8.8537,-49.6241
1993970,-123.50,-152.50,-1.8581,-47.0161
1997876,-277.50,-1471.50,7.7133,-40.8454
2001782,-318.50,-1242.50,16.8000,-33.7847
2005688,-208.50,230.50,25.0214,-25.7170
2009594,-85.50,1023.50,27.0014,-20.0077
2013500,-114.50,59.50,19.9881,-16.3489
2017406,-265.50,-1378.50,10.9787,-19.3210
2021312,-337.50,-1352.50,7.2084,-23.8070
2025218,-262.50,26.50,5.4979,-24.8443
2029124,-136.50,1007.50,-3.8106,-28.9662
2033030,-129.50,213.50,-16.9072,-33.8503
2036936,-282.50,-1272.50,-24.2257,-39.9790
2040842,-405.50,-1467.50,-31.5823,-42.5411
2044748,-316.50,-154.50,-41.9876,-35.9716
2048654,-150.50,992.50,-43.5551,-27.2902
2052560,-121.50,399.50,-33.7456,-20.3154
2056466,-277.50,-1106.50,-26.7537,-19.6040
2060372,-394.50,-1558.50,-31.1020,-25.0857
2064278,-337.50,-368.50,-38.9843,-34.8039
2068184,-179.50,895.50,-42.0881,-45.7343
2072090,-126.50,537.50,-39.4445,-49.0016
2075996,-250.50,-961.50,-33.9742,-44.6100
2079902,-361.50,-1604.50,-27.1060,-38.6172
2083808,-316.50,-535.50,-16.9445,-32.8958
2087714,-148.50,861.50,-4.6448,-22.9693
2091620,-82.50,706.50,5.8654,-9.1933
2095526,-193.50,-728.50,10.7013,2.4317
2099432,-341.50,-1574.50,8.9330,12.5002
2103338,-319.50,-699.50,5.1176,15.1429
2107244,-182.50,755.50,2.2252,8.4198
2111150,-95.50,813.50,-1.6623,0.6318
2115056,-188.50,-559.50,-5.2584,-4.1876
2118962,-329.50,-1579.50,-5.3493,-2.8498
2122868,-322.50,-881.50,0.0449,-0.6628
2126774,-175.50,604.50,9.6941,-4.3733
2130680,-72.50,930.50,17.3431,-5.9011
2134586,-153.50,-367.50,18.4248,0.7593
2138492,-312.50,-1547.50,13.4965,4.9042
2142398,-341.50,-1063.50,7.2385,-2.1481
2146304,-200.50,452.50,5.2633,-13.4270
2150210,-96.50,1004.50,5.5805,-12.1961
2154116,-153.50,-204.50,1.7192,-3.1253
2158022,-313.50,-1508.50,-5.0687,-8.6940
2161928,-366.50,-1240.50,-10.5192,-26.3089
2165834,-249.50,240.50,-14.0315,-43.6497
2169740,-123.50,994.50,-17.1714,-50.0990
2173646,-155.50,-24.50,-20.6438,-41.4289
2177552,-322.50,-1406.50,-25.0377,-29.8372
2181458,-367.50,-1295.50,-26.5572,-13.8047
2185364,-258.50,135.50,-19.0134,8.2117
2189270,-98.50,1104.50,-5.9291,30.4299
2193176,-107.50,240.50,6.1531,51.0829
2197082,-248.50,-1252.50,14.3760,52.9838
2200988,-335.50,-1390.50,19.5364,38.7031
2204894,-239.50,-52.50,24.2104,27.7116
2208800,-96.50,1049.50,27.4037,23.2973
2212706,-88.50,375.50,26.0319,21.9030
2216612,-230.50,-1122.50,21.4759,16.3456
2220518,-341.50,-1502.50,17.4847,9.7487
2224424,-270.50,-266.50,15.2514,4.0292
2228330,-112.50,971.50,15.5521,-1.4364
2232236,-82.50,511.50,16.8233,-4.7641
2236142,-213.50,-976.50,16.1597,-7.8939
2240048,-349.50,-1560.50,12.2399,-5.5951
2243954,-289.50,-449.50,7.7700,-0.0697
2247860,-168.50,889.50,2.2749,1.3614
2251766,-79.50,640.50,-3.8069,-4.9704
2255672,-200.50,-824.50,-1.6811,-16.8159
2259578,-335.50,-1599.50,4.6872,-20.3684
2263484,-302.50,-659.50,8.4267,-16.4963
2267390,-165.50,778.50,9.2349,-14.8398
2271296,-101.50,740.50,2.7516,-20.1116
2275202,-181.50,-651.50,-4.7565,-30.7027
2279108,-324.50,-1608.50,-2.9244,-31.5431
2283014,-319.50,-852.50,3.8242,-25.2890
2286920,-172.50,635.50,8.4244,-24.9533
2290826,-66.50,891.50,11.9843,-21.9699
2294732,-127.50,-409.50,19.5713,-5.1548
2298638,-289.50,-1540.50,28.9025,16.1555
2302544,-321.50,-995.50,29.6522,21.7707
2306450,-190.50,506.50,21.4135,9.1186
2310356,-79.50,1010.50,12.6044,4.0895
2314266,-143.50,-217.50,6.9790,18.5435
2318172,-292.50,-1485.50,4.5918,28.7297
2322078,-339.50,-1154.50,4.7095,20.8608
2325984,-222.50,350.50,3.7963,4.9017
2329890,-115.50,1050.50,-2.9344,1.6973
2333796,-125.50,-40.50,-9.6050,13.1883
2337702,-304.50,-1409.50,-10.2545,17.4879
2341608,-350.50,-1282.50,-10.1245,11.4806
