ts_us,raw_ch0,raw_ch1,filt_ch0,filt_ch1
111268,2047.50,2047.50,336.1655,336.1655
115174,2047.50,2047.50,1180.8689,1180.8689
119080,-2047.50,2047.50,1218.9742,1889.9634
122986,-2047.50,-2047.50,-267.4256,1423.6461
126892,2047.50,-2047.50,-1056.3076,-307.6949
130798,2047.50,2047.50,126.4837,-1154.8095
134704,2047.50,2047.50,1524.7861,24.6029
138610,-2047.50,2047.50,1388.4971,1452.5465
142516,-2047.50,-2047.50,-196.4564,1371.2694
146422,-2047.50,-2047.50,-1654.5505,-182.3752
150328,2047.50,2047.50,-1574.9457,-995.6970
154234,2047.50,2047.50,-37.3647,54.8641
158140,-2047.50,2047.50,827.6434,1311.6656
162046,-2047.50,-2047.50,-128.9085,1207.4023
165952,-2047.50,-2047.50,-1361.3485,-203.3218
169858,2047.50,2047.50,-1333.6180,-895.7522
173764,2047.50,2047.50,0.2886,101.5583
177670,2047.50,2047.50,1386.4875,1208.6823
181576,-2047.50,-2047.50,1499.8061,1056.8814
185482,-2047.50,-2047.50,161.1908,-241.5395
189388,2047.50,-1468.50,-755.5263,-1390.0739
193294,2047.50,2047.50,-22.9671,-1296.7890
197200,2047.50,2047.50,1111.9194,-89.9626
201106,-2047.50,-2047.50,1235.4761,564.6589
205012,-2047.50,-2047.50,95.8739,-224.3382
208918,2047.50,-2047.50,-635.4426,-1250.7127
212824,2047.50,2047.50,74.9994,-1303.1144
216730,2047.50,2047.50,1028.7979,-225.5184
220636,-2047.50,-2047.50,1050.1125,407.6460
224542,-2047.50,-2047.50,12.3505,-299.4770
228448,2047.50,-2047.50,-554.9030,-1153.2289
232354,2047.50,2047.50,166.6552,-1110.2140
236261,2047.50,2047.50,971.1723,-124.6404
240167,-2047.50,2047.50,883.8660,1019.2067
244073,-2047.50,-2047.50,-81.9113,1307.5711
247979,-2047.50,-2047.50,-1168.0102,317.5953
251885,2047.50,2047.50,-1434.8150,-536.3125
255791,2047.50,2047.50,-483.5463,-96.1279
259697,-2047.50,2047.50,326.5648,786.2820
263603,-2047.50,-2047.50,-102.9647,1024.6326
267509,-2047.50,-2047.50,-933.8997,204.0019
271415,2047.50,2047.50,-1146.0999,-426.0876
275321,2047.50,2047.50,-355.2293,45.8144
279227,-2047.50,2047.50,232.4853,745.7463
283133,-2047.50,-2047.50,-236.4616,829.2158
287039,-2047.50,-2047.50,-891.4086,76.9772
290945,2047.50,2047.50,-945.6652,-360.6251
294851,2047.50,2047.50,-214.9820,173.2481
298757,-2047.50,2047.50,182.6733,730.1700
302663,-2047.50,-2047.50,-354.5679,660.3204
306569,-2047.50,-2047.50,-873.0619,-55.4900
310475,2047.50,2047.50,-772.3109,-321.5427
314381,2047.50,2047.50,-70.6998,290.9707
318287,-2047.50,2047.50,158.5886,735.5034
322193,-2047.50,-2047.50,-462.3068,516.3250
326099,-2047.50,-2047.50,-874.8325,-189.8352
330005,2047.50,2047.50,-624.2350,-305.8125
333911,2047.50,2047.50,74.1745,396.8878
337817,16.50,2047.50,495.2893,757.2680
341723,-2047.50,-2047.50,294.5558,396.3118
345629,-2047.50,-2047.50,-176.7707,-322.3258
349535,2047.50,-7.50,-293.8291,-646.8168
353441,2047.50,2047.50,175.4221,-359.0420
357347,2047.50,2047.50,746.3775,78.8885
361253,-2047.50,-2047.50,948.4747,93.2023
365159,-2047.50,-2047.50,425.3912,-409.4991
369065,2047.50,-2047.50,-6.7420,-903.0869
372971,2047.50,2047.50,285.6403,-1020.3819
376877,2047.50,2047.50,669.8140,-513.2018
380783,-2047.50,-2047.50,717.5416,-170.3685
384689,-2047.50,-2047.50,245.5030,-503.8972
388595,-2047.50,-2047.50,-644.6367,-827.0603
392501,2047.50,2047.50,-1257.3632,-792.5973
396407,2047.50,2047.50,-724.1418,-322.4604
400313,-2047.50,896.50,140.5712,301.3169
404219,-2047.50,-2047.50,147.0595,580.1798
408125,-2047.50,-2047.50,-449.6862,169.1418
412031,2047.50,2047.50,-927.0883,-333.8416
415937,2047.50,2047.50,-537.4259,-192.7815
419843,-2047.50,2047.50,38.6462,370.6945
423749,-2047.50,-2047.50,-54.1675,799.3642
427655,-2047.50,-2047.50,-450.8881,425.2650
431561,2047.50,2047.50,-696.9947,-109.6005
435467,2047.50,2047.50,-342.1529,-15.4537
439373,-2047.50,2047.50,-9.7890,341.5008
443279,-2047.50,-2047.50,-230.6560,563.2853
447185,-2047.50,-2047.50,-478.8690,233.9098
451091,2047.50,2047.50,-504.6318,-55.8441
454997,2047.50,2047.50,-147.2793,170.6190
458903,-2047.50,2047.50,-25.1302,383.4281
462809,-2047.50,-2047.50,-387.5833,382.3002
466715,-2047.50,-2047.50,-527.8918,43.0768
470621,2047.50,2047.50,-346.9032,-39.3884
474527,2047.50,2047.50,42.9802,333.7456
478433,-2047.50,2047.50,-12.2544,444.8732
482339,-2047.50,-2047.50,-523.4538,236.2061
486245,-2047.50,-2047.50,-592.1004,-142.1158
490151,2047.50,2047.50,-221.4084,-50.8677
494057,2047.50,2047.50,224.5475,474.8080
497963,-2047.50,2047.50,23.8447,520.2232
501869,-2047.50,-2047.50,-637.6202,122.0604
505775,-2047.50,-2047.50,-666.2377,-317.9851
509681,2047.50,2047.50,-125.2641,-85.2774
513587,2047.50,2047.50,394.3118,593.3632
517493,2047.50,2047.50,749.3662,604.3015
521399,-2047.50,-2047.50,960.8455,36.8536
525305,2047.50,-2047.50,1344.8242,-481.5615
529211,2047.50,-2047.50,2045.5485,-808.7816
533117,2047.50,2047.50,1889.0667,-1001.3574
537023,2047.50,2047.50,1030.4734,-726.9600
540929,-2047.50,-2047.50,604.5114,-432.4668
544835,-2047.50,-2047.50,250.9843,-550.1723
548741,2047.50,-2047.50,163.1826,-677.7509
552647,2047.50,2047.50,493.3621,-722.3615
556553,2047.50,2047.50,640.3355,-493.5061
560459,-2047.50,-146.50,538.3842,-123.7855
564365,-2047.50,-2047.50,203.0840,73.1475
568271,-2047.50,-2047.50,-459.0115,-70.1388
572177,2047.50,2047.50,-1057.9589,-354.3375
576083,2047.50,2047.50,-736.7470,-303.3063
579989,-2047.50,2047.50,-25.6967,185.8821
583895,-2047.50,-2047.50,82.6100,754.9762
587801,-2047.50,-2047.50,-299.9079,558.2074
591707,2047.50,2047.50,-734.2929,-9.7356
595613,2047.50,2047.50,-522.6029,-118.5619
599519,-2047.50,2047.50,-106.0440,134.1391
603425,-2047.50,-2047.50,-134.0247,483.8430
607331,-2047.50,-2047.50,-335.4868,341.0554
611237,2047.50,2047.50,-515.5640,52.9474
615143,2047.50,2047.50,-305.2106,102.1435
619049,-2047.50,2047.50,-132.2801,196.9932
622955,-2047.50,-2047.50,-320.3636,288.8602
626861,-2047.50,-2047.50,-394.5242,125.0344
630767,2047.50,2047.50,-337.4622,69.8852
