ts_us,raw_ch0,raw_ch1,filt_ch0,filt_ch1
111269,-212.50,-298.50,-34.1485,-48.2401
115175,-146.50,-332.50,-111.9204,-177.9122
119081,-262.50,-303.50,-178.0456,-291.3876
122987,-410.50,-274.50,-248.8013,-316.5342
126893,-410.50,-297.50,-339.3253,-295.7808
130799,-242.50,-331.50,-365.7010,-282.7750
134705,-142.50,-416.50,-284.9782,-299.8006
138611,-242.50,-337.50,-189.0596,-325.7257
142517,-410.50,-297.50,-194.0443,-318.0915
146423,-477.50,-312.50,-292.9495,-287.6427
150329,-292.50,-324.50,-360.6967,-269.3144
154235,-201.50,-326.50,-314.1782,-261.6131
158141,-250.50,-280.50,-224.9157,-248.1308
162047,-410.50,-213.50,-206.6612,-217.9613
165953,-482.50,-250.50,-273.8134,-186.1086
169859,-335.50,-335.50,-332.8719,-188.2316
173765,-175.50,-374.50,-295.0955,-225.5887
177671,-271.50,-319.50,-210.0317,-254.2676
181577,-425.50,-264.50,-195.3936,-243.3070
185483,-512.50,-312.50,-265.6086,-218.9051
189389,-367.50,-376.50,-325.5924,-222.9882
193295,-232.50,-372.50,-298.2471,-245.2279
197201,-256.50,-334.50,-221.5707,-248.6322
201107,-404.50,-305.50,-189.6656,-230.5059
205013,-484.50,-293.50,-228.4834,-210.4722
208919,-373.50,-330.50,-272.5843,-199.0292
212825,-207.50,-394.50,-249.8346,-203.8967
216731,-198.50,-392.50,-175.2260,-224.0037
220637,-346.50,-308.50,-131.1344,-231.9435
224543,-437.50,-282.50,-156.3618,-209.3181
228449,-357.50,-255.50,-199.2622,-169.1658
232355,-191.50,-326.50,-190.7428,-137.1979
236261,-158.50,-361.50,-131.2123,-138.9844
240167,-317.50,-292.50,-91.3379,-158.6755
244073,-421.50,-255.50,-115.9043,-157.1734
247979,-356.50,-236.50,-160.3771,-130.5347
251885,-216.50,-292.50,-162.2448,-102.2591
255791,-175.50,-332.50,-122.4361,-98.3913
259697,-303.50,-274.50,-93.0995,-111.8947
263603,-442.50,-256.50,-112.9818,-115.8736
267509,-444.50,-335.50,-164.4136,-121.2961
271415,-295.50,-394.50,-193.3604,-147.5496
275321,-214.50,-397.50,-170.8809,-175.7680
279227,-336.50,-334.50,-135.5410,-179.5354
283133,-512.50,-328.50,-147.0686,-164.8604
287039,-482.50,-406.50,-194.8050,-166.0424
290945,-332.50,-443.50,-212.7731,-191.8976
294851,-241.50,-412.50,-179.7328,-206.2493
298757,-333.50,-336.50,-139.3992,-184.2940
302663,-480.50,-276.50,-136.5125,-139.9367
306569,-493.50,-310.50,-164.9704,-104.3270
310475,-332.50,-376.50,-177.2181,-98.6870
314381,-192.50,-400.50,-141.5652,-114.9112
318287,-282.50,-366.50,-89.8936,-129.9090
322193,-450.50,-334.50,-80.6416,-133.5226
326099,-512.50,-350.50,-118.9063,-131.6608
330005,-360.50,-427.50,-152.2295,-136.2910
333911,-220.50,-448.50,-136.9246,-149.8407
337817,-270.50,-372.50,-94.0126,-151.9865
341723,-462.50,-321.50,-81.3246,-130.3057
345629,-527.50,-349.50,-113.9908,-108.0075
349535,-383.50,-383.50,-143.1745,-102.7836
353441,-268.50,-384.50,-132.1440,-99.5576
357347,-282.50,-385.50,-102.6888,-92.0405
361253,-427.50,-334.50,-87.3204,-90.1505
365159,-512.50,-287.50,-95.6849,-82.5194
369065,-374.50,-329.50,-104.4732,-60.6205
372971,-153.50,-372.50,-71.7933,-43.8953
376877,-190.50,-354.50,-10.5313,-42.5517
380783,-346.50,-269.50,17.2646,-39.4316
384689,-433.50,-249.50,0.7432,-21.5345
388595,-321.50,-334.50,-15.1517,-9.0358
392501,-202.50,-383.50,-7.0881,-20.7172
396407,-192.50,-340.50,6.7262,-35.1444
