ts_us,raw_ch0,raw_ch1,filt_ch0,filt_ch1
111270,-390.50,-1466.50,-63.3148,-239.6236
115176,-469.50,-998.50,-238.3527,-769.3775
119082,-154.50,511.50,-355.4420,-837.7838
122988,142.50,1090.50,-243.3749,-104.0683
126894,-6.50,-64.50,-36.1399,544.9605
130800,-393.50,-1385.50,-6.1669,264.8379
134706,-512.50,-1153.50,-190.2802,-564.2625
138612,-177.50,336.50,-336.8353,-853.4036
142518,117.50,1103.50,-251.1142,-248.7081
146424,-2.50,82.50,-57.9079,425.8655
150330,-383.50,-1330.50,-17.0803,283.0153
154236,-539.50,-1284.50,-176.5131,-457.3642
158142,-235.50,160.50,-320.2322,-803.9620
162048,112.50,1101.50,-254.6944,-317.8303
165954,73.50,299.50,-61.4267,346.0941
169860,-298.50,-1172.50,19.1205,332.0540
173766,-467.50,-1346.50,-92.0242,-299.1232
177672,-239.50,14.50,-223.0214,-686.7974
181578,113.50,1116.50,-192.6507,-322.9164
185484,125.50,469.50,-38.3706,295.9001
189390,-208.50,-1024.50,46.0313,357.5038
193296,-445.50,-1391.50,-36.1824,-185.2390
197202,-250.50,-129.50,-161.7328,-588.0540
201108,121.50,1133.50,-153.7579,-314.1283
205014,179.50,687.50,-17.2786,273.9652
208920,-163.50,-829.50,69.3367,411.5155
212826,-442.50,-1428.50,-4.6273,-52.9379
216732,-296.50,-326.50,-136.1958,-489.7560
220638,107.50,994.50,-147.5155,-342.9348
224544,217.50,812.50,-20.5251,164.8407
228450,-111.50,-662.50,77.9283,359.7296
232356,-458.50,-1456.50,17.4417,2.2337
236263,-310.50,-529.50,-114.9141,-420.2555
240169,66.50,880.50,-137.8533,-357.2268
244075,219.50,939.50,-28.4096,91.6336
247981,-58.50,-474.50,67.4656,333.4161
251887,-430.50,-1460.50,29.3296,62.2715
255793,-399.50,-765.50,-95.7231,-356.3482
259699,7.50,722.50,-147.3565,-383.1985
263605,230.50,997.50,-59.6906,-4.8258
267511,-20.50,-329.50,47.7279,262.6629
271417,-408.50,-1469.50,34.5053,66.2638
275323,-420.50,-905.50,-74.1339,-315.3367
279229,-61.50,621.50,-133.5645,-364.4138
283135,204.50,1133.50,-73.4334,-11.1130
287041,-18.50,-110.50,15.3868,284.6841
290947,-395.50,-1361.50,8.6278,150.0245
294853,-460.50,-1027.50,-81.9167,-208.5891
298759,-105.50,465.50,-133.6761,-312.2009
302665,219.50,1202.50,-73.5293,-31.0855
306571,80.50,112.50,30.7945,265.8041
310477,-335.50,-1247.50,52.4636,196.4114
314383,-452.50,-1160.50,-25.5430,-126.7706
318289,-143.50,306.50,-91.1847,-271.8239
322195,202.50,1231.50,-58.7164,-51.8652
326101,130.50,314.50,28.4618,239.5542
330007,-284.50,-1121.50,58.2958,221.3612
333913,-489.50,-1233.50,-9.2716,-58.1040
337819,-219.50,165.50,-88.0243,-214.4654
341725,166.50,1286.50,-78.4374,-32.6074
345631,134.50,561.50,-1.1739,259.2204
349537,-227.50,-947.50,39.9072,285.9707
353443,-458.50,-1282.50,2.7048,35.6732
357349,-226.50,-2.50,-49.4468,-149.2031
361255,170.50,1230.50,-36.2593,-33.2246
365161,226.50,707.50,37.7447,216.8210
369067,-143.50,-802.50,86.6196,262.4734
372973,-422.50,-1344.50,55.8403,53.5259
376879,-290.50,-196.50,-10.9811,-129.0389
380785,118.50,1125.50,-32.2561,-55.6984
384691,235.50,855.50,15.2715,164.7654
388597,-107.50,-658.50,63.3779,234.6381
392503,-412.50,-1423.50,46.9170,58.9269
396409,-320.50,-420.50,-5.7899,-134.4700
400315,57.50,971.50,-27.5708,-105.8217
404221,206.50,927.50,0.4197,82.6470
408127,-76.50,-532.50,32.8168,166.5162
412033,-420.50,-1465.50,21.1534,29.8970
415939,-379.50,-675.50,-22.8490,-154.2043
419845,-41.50,809.50,-51.0844,-157.9139
423751,138.50,1012.50,-45.0162,11.4511
427657,-80.50,-360.50,-28.2717,124.7962
431563,-421.50,-1446.50,-29.8855,35.5925
435469,-425.50,-845.50,-50.0010,-128.2779
439375,-96.50,673.50,-62.0695,-149.1399
443281,111.50,1106.50,-53.7984,-0.2288
447187,-54.50,-162.50,-40.5914,122.8056
451093,-361.50,-1393.50,-33.1410,60.7199
454999,-406.50,-996.50,-27.8219,-93.8768
458905,-111.50,495.50,-20.8960,-138.6655
462811,144.50,1197.50,-10.1934,-14.9912
466717,33.50,47.50,3.8244,121.8021
470623,-308.50,-1294.50,12.4323,94.1357
474529,-400.50,-1144.50,10.2490,-50.0572
478435,-163.50,324.50,2.1453,-120.3916
482341,144.50,1207.50,-1.2866,-30.0437
486247,65.50,267.50,7.6314,104.8435
490153,-256.50,-1172.50,18.6603,110.2647
494059,-402.50,-1254.50,21.5578,-9.4339
497965,-165.50,176.50,21.1866,-87.4232
501871,128.50,1229.50,23.2640,-13.8446
505777,113.50,430.50,28.5025,111.1048
509683,-213.50,-1104.50,33.1646,106.7012
513589,-408.50,-1406.50,30.4912,-30.1349
517495,-238.50,-60.50,18.7924,-129.9908
521401,65.50,1136.50,3.4771,-76.3890
525307,94.50,573.50,-6.3173,46.9279
529213,-188.50,-980.50,-3.8489,70.1468
533119,-429.50,-1488.50,3.0672,-34.2453
537025,-298.50,-273.50,-0.1217,-127.2996
540931,18.50,983.50,-12.3026,-102.4235
544837,99.50,656.50,-19.8120,-18.1599
548743,-170.50,-815.50,-16.7048,9.3752
552649,-414.50,-1504.50,-7.7006,-44.8024
556555,-310.50,-391.50,1.4338,-89.7679
560461,21.50,973.50,8.4976,-40.2635
564367,111.50,817.50,9.6754,46.6756
568273,-143.50,-690.50,0.8574,51.3025
572179,-437.50,-1615.50,-12.9851,-50.4833
576085,-396.50,-738.50,-26.5908,-160.2501
579991,-77.50,741.50,-37.9001,-168.5417
583897,80.50,900.50,-43.0191,-83.1619
587803,-110.50,-477.50,-38.9019,-11.1386
591709,-389.50,-1570.50,-23.8294,-32.2573
595615,-386.50,-904.50,-5.8736,-106.4932
599521,-106.50,656.50,-1.5596,-121.2404
603427,104.50,1023.50,-10.1174,-45.0978
607333,-57.50,-286.50,-13.2654,23.3603
611239,-350.50,-1503.50,-3.3709,-0.5793
615145,-401.50,-1041.50,9.8482,-72.6559
619051,-132.50,470.50,11.9446,-98.1314
622957,88.50,1088.50,1.0172,-46.8515
626863,-15.50,-82.50,-7.3681,17.4995
630769,-322.50,-1400.50,-0.6056,15.5341
634675,-421.50,-1191.50,11.3489,-40.3065
638581,-143.50,326.50,17.4706,-71.1700
642487,124.50,1137.50,23.2643,-29.3377
646393,51.50,90.50,31.9463,29.1609
650299,-241.50,-1314.50,44.2618,20.5228
654205,-405.50,-1304.50,53.8565,-35.0068
658111,-181.50,135.50,48.8026,-64.0124
662017,101.50,1165.50,36.1816,-24.6597
665923,64.50,321.50,28.2740,44.5808
669829,-252.50,-1199.50,24.8696,52.6441
673735,-404.50,-1391.50,26.1684,-3.4648
677641,-222.50,-20.50,31.7873,-39.0898
681547,81.50,1158.50,34.2859,-2.4470
685453,82.50,496.50,31.0955,61.2853
689359,-177.50,-1068.50,31.7888,62.4413
693265,-431.50,-1500.50,35.9736,-2.5076
697171,-286.50,-239.50,28.1454,-52.3039
701077,15.50,1046.50,11.0818,-34.2989
704983,111.50,622.50,4.5639,15.7372
708889,-162.50,-909.50,15.3196,27.2700
712795,-413.50,-1549.50,27.8624,-9.3430
716701,-304.50,-430.50,30.3566,-41.5489
720607,-28.50,913.50,21.1482,-33.3579
724513,112.50,783.50,7.8534,0.4576
728419,-137.50,-728.50,7.0647,21.8159
732325,-384.50,-1600.50,18.3320,-1.2210
736231,-288.50,-645.50,37.6972,-42.7040
740137,31.50,789.50,61.8271,-49.4595
744043,191.50,875.50,80.0815,-21.7625
747949,-22.50,-528.50,89.4360,7.0247
751855,-314.50,-1577.50,92.0606,4.9939
755761,-334.50,-813.50,84.7382,-19.8230
759667,-16.50,709.50,69.7386,-19.7808
763573,166.50,1023.50,60.4609,17.9752
767479,-21.50,-340.50,57.0873,49.6194
771385,-373.50,-1553.50,45.2032,30.0290
775291,-396.50,-1007.50,24.2867,-18.6006
779197,-92.50,511.50,13.3253,-40.2348
783103,142.50,1069.50,19.9268,-17.5889
787009,-12.50,-161.50,28.8657,17.4254
790915,-340.50,-1465.50,26.6974,19.5594
794821,-419.50,-1149.50,17.2973,-4.1833
798727,-113.50,366.50,16.7633,-15.0355
802633,162.50,1121.50,33.9545,5.0698
806539,51.50,17.50,53.2537,30.6217
810445,-315.50,-1370.50,50.3647,23.4815
814351,-420.50,-1313.50,29.9378,-5.8502
818257,-166.50,174.50,19.5876,-25.0165
822163,137.50,1111.50,28.2759,-11.8579
826069,94.50,213.50,44.7735,16.7681
829975,-274.50,-1263.50,49.2705,20.9220
833881,-461.50,-1410.50,29.4130,1.9132
837787,-223.50,-9.50,7.0736,-12.1511
841693,109.50,1087.50,9.3230,-1.9908
845599,112.50,384.50,29.4437,18.0667
849505,-194.50,-1134.50,46.5787,17.9129
853411,-440.50,-1493.50,47.1228,1.2546
857317,-233.50,-182.50,37.0970,-5.1842
861223,97.50,1040.50,37.8682,10.6771
865129,131.50,511.50,46.5471,21.5710
869035,-170.50,-1024.50,46.6695,0.3618
872941,-454.50,-1599.50,33.1754,-33.1240
876847,-302.50,-432.50,14.7218,-48.4111
880753,61.50,880.50,13.6998,-43.8135
884659,147.50,661.50,30.0429,-33.7218
888565,-175.50,-830.50,32.9579,-22.6429
