ts_us,raw_ch0,raw_ch1,filt_ch0,filt_ch1
111273,-2047.50,-1024.50,-334.8237,-167.1993
115179,-2047.50,-2047.50,-1181.1920,-758.7338
119085,-2047.50,-1324.50,-1891.6994,-1418.5912
122991,-2047.50,1294.50,-2096.8059,-1148.2603
126897,-2047.50,2047.50,-2056.4938,225.1178
130803,-2047.50,-492.50,-1957.8344,1169.6894
134709,-2047.50,-2047.50,-1855.7880,475.2224
138615,-2047.50,-1601.50,-1783.4397,-898.2088
142521,-2047.50,949.50,-1766.2104,-1221.4497
146427,-2047.50,2047.50,-1780.3514,-129.7740
150333,-2047.50,-189.50,-1768.2245,901.9416
154239,-2047.50,-2047.50,-1706.8750,495.3401
158145,-2047.50,-1781.50,-1636.1968,-725.0728
162051,-2047.50,661.50,-1606.1492,-1154.8952
165957,-2047.50,2047.50,-1612.3601,-264.6241
169863,-2047.50,144.50,-1604.1434,747.0677
173769,-2047.50,-2047.50,-1552.1044,518.6690
177675,-2047.50,-1944.50,-1485.3837,-586.8124
181581,-2047.50,382.50,-1451.4082,-1093.3187
185487,-2047.50,2047.50,-1453.5267,-363.6296
189393,-2047.50,467.50,-1448.4348,622.9355
193299,-2047.50,-2047.50,-1404.3283,531.2612
197205,-2047.50,-2047.50,-1341.7753,-472.7004
201111,-2047.50,48.50,-1304.8831,-1028.8545
205017,-2047.50,2047.50,-1303.0297,-442.2493
208923,-2047.50,794.50,-1300.0670,513.6562
212829,-2047.50,-1864.50,-1263.1243,566.9021
216735,-2047.50,-2047.50,-1205.1958,-292.2153
220641,-2047.50,-298.50,-1166.4127,-873.9933
224547,-2047.50,2047.50,-1160.7984,-454.5296
228453,-2047.50,1090.50,-1159.0882,428.4023
232359,-2047.50,-1601.50,-1128.4974,593.2321
236266,-2047.50,-2047.50,-1075.4687,-126.1919
240172,-2047.50,-591.50,-1035.7255,-713.1142
244078,-2047.50,2047.50,-1026.6687,-428.2187
247984,-2047.50,1408.50,-1025.4955,391.2536
251890,-2047.50,-1306.50,-1000.4446,642.6360
255796,-2047.50,-2047.50,-952.4324,31.5423
259702,-2047.50,-898.50,-912.5501,-572.8597
263608,-2047.50,1791.50,-900.4452,-448.3111
267514,-2047.50,1791.50,-899.2443,273.5827
271420,-2047.50,-934.50,-878.9448,646.8836
275326,-2047.50,-2047.50,-835.9319,194.5451
279232,-2047.50,-1218.50,-796.6174,-425.4558
283138,-2047.50,1366.50,-781.9079,-486.7472
287044,-2047.50,2047.50,-780.2533,87.2018
290950,-2047.50,-609.50,-763.9569,542.1995
294856,-2047.50,-2047.50,-725.8169,254.7793
298762,-2047.50,-1478.50,-687.6623,-326.4003
302668,-2047.50,1077.50,-670.8177,-477.8604
306574,-2047.50,2047.50,-668.4075,-25.4576
310480,-2047.50,-237.50,-655.4202,424.0868
314386,-2047.50,-2047.50,-621.9397,251.1091
318292,-2047.50,-1711.50,-585.4253,-266.7130
322198,-2047.50,748.50,-566.9218,-473.3412
326104,-2047.50,2047.50,-563.5629,-118.5830
330010,-2047.50,38.50,-553.2535,311.7158
333916,-2047.50,-2047.50,-524.1537,207.0856
337822,-2047.50,-1882.50,-489.6537,-254.3388
341728,-2047.50,466.50,-469.9576,-460.6110
345634,-2047.50,2047.50,-465.5503,-152.9530
349540,-2047.50,358.50,-457.3561,263.1103
353446,-2047.50,-2047.50,-432.3119,197.4871
357352,-2047.50,-2033.50,-400.1018,-243.4002
361258,-2047.50,144.50,-379.6569,-463.4689
365164,-2047.50,2047.50,-374.1791,-192.3103
369070,-2047.50,647.50,-367.6085,220.6399
372976,-2047.50,-1917.50,-346.2652,203.4768
376882,-2047.50,-2047.50,-316.5309,-180.8950
380788,-2047.50,-159.50,-295.7486,-382.2507
384694,-2047.50,2047.50,-289.2412,-158.8153
388600,-2047.50,976.50,-283.8737,226.4942
392506,-2047.50,-1641.50,-265.8616,258.1131
396412,-2047.50,-2047.50,-238.7096,-64.7409
400318,-2047.50,-426.50,-217.9616,-264.5566
404224,-2047.50,2047.50,-210.5143,-98.0034
408130,-2047.50,1233.50,-205.9985,249.0128
412036,-2047.50,-1405.50,-190.9455,286.6923
415942,-2047.50,-2047.50,-166.4132,-10.5889
419848,-2047.50,-730.50,-146.0271,-206.8832
423754,-2047.50,1875.50,-137.7655,-96.0096
427660,-2047.50,1603.50,-133.8153,224.3474
431566,-2047.50,-1072.50,-121.3568,333.3827
