ts_us,raw_ch0,raw_ch1,filt_ch0,filt_ch1
111278,-354.50,-1038.50,-57.4160,-169.4933
115184,269.50,-877.50,-102.3968,-572.8040
119090,305.50,-980.50,37.5892,-883.9148
122996,-307.50,-1157.50,132.6411,-1003.7767
126902,-746.50,-1145.50,-110.5165,-1074.0432
130808,-419.50,-950.50,-442.2619,-1061.8918
134714,219.50,-829.50,-429.0642,-929.0158
138620,314.50,-943.50,-88.3602,-791.7796
142526,-257.50,-1137.50,128.6992,-792.7154
146432,-685.50,-1145.50,-44.5336,-902.0579
150338,-394.50,-956.50,-341.1044,-951.0468
154244,206.50,-842.50,-349.1202,-859.2575
158150,291.50,-937.50,-72.7845,-736.2879
162056,-243.50,-1136.50,101.2574,-726.5225
165962,-682.50,-1151.50,-55.6458,-818.7480
169868,-430.50,-972.50,-318.2009,-865.6551
173774,149.50,-842.50,-332.1436,-786.3690
177680,275.50,-923.50,-93.4487,-670.7289
181586,-207.50,-1124.50,68.7785,-652.3068
185492,-677.50,-1168.50,-55.7744,-734.1338
189398,-515.50,-1005.50,-295.4471,-788.2230
193304,55.50,-847.50,-337.7204,-726.9915
197210,266.50,-911.50,-139.8038,-616.9546
201116,-156.50,-1113.50,28.4263,-586.7470
205022,-634.50,-1170.50,-45.4822,-653.9123
208928,-512.50,-1008.50,-239.3325,-703.7976
212834,41.50,-847.50,-277.1300,-650.2175
216740,298.50,-888.50,-104.4470,-547.9572
220646,-82.50,-1085.50,50.9514,-512.5773
224552,-576.50,-1170.50,-5.6875,-568.8702
228458,-543.50,-1040.50,-183.7566,-623.2959
232364,-15.50,-863.50,-241.5445,-590.0230
236270,292.50,-879.50,-106.7574,-500.8249
240176,-40.50,-1076.50,34.6221,-460.2495
244082,-548.50,-1172.50,-4.0469,-504.2267
247988,-556.50,-1066.50,-157.8302,-555.0284
251894,-41.50,-874.50,-209.1592,-530.4806
255800,305.50,-870.50,-85.1335,-449.2110
259706,69.50,-1049.50,57.3007,-403.6250
263612,-465.50,-1181.50,46.5297,-437.0758
267518,-559.50,-1088.50,-87.6786,-488.1943
271424,-76.50,-893.50,-155.4099,-474.7893
275330,305.50,-859.50,-63.8740,-401.7564
279236,97.50,-1033.50,56.9280,-353.0130
283142,-432.50,-1176.50,44.2075,-376.9000
287048,-600.50,-1108.50,-83.1429,-424.0024
290954,-186.50,-905.50,-162.2482,-416.5029
294860,240.50,-846.50,-101.3898,-350.0458
298766,113.50,-1002.50,5.7481,-298.0801
302672,-399.50,-1167.50,13.2690,-312.7742
306578,-651.50,-1125.50,-89.2558,-357.9407
310484,-253.50,-925.50,-165.8991,-359.8608
314390,235.50,-847.50,-108.8248,-305.0611
318296,191.50,-973.50,12.3445,-254.4229
322202,-299.50,-1152.50,49.9605,-258.7031
326108,-591.50,-1146.50,-23.2734,-297.7563
330014,-298.50,-945.50,-96.6679,-306.8648
333920,179.50,-846.50,-74.8560,-261.7783
337826,180.50,-955.50,0.0999,-213.1310
341732,-316.50,-1141.50,10.2061,-212.4011
345638,-658.50,-1154.50,-73.5310,-245.9408
349544,-385.50,-975.50,-146.9951,-257.2780
353450,155.50,-841.50,-110.2883,-219.9446
357356,251.50,-925.50,-2.5517,-171.0343
361262,-205.50,-1122.50,48.0571,-161.7935
365168,-613.50,-1167.50,-8.9736,-191.7456
369074,-412.50,-1005.50,-85.1874,-210.3742
372980,133.50,-847.50,-71.0578,-183.7560
376886,298.50,-908.50,19.1942,-138.0602
380792,-120.50,-1103.50,70.6735,-123.3775
384698,-564.50,-1175.50,25.6127,-147.0215
388604,-446.50,-1025.50,-46.4282,-165.4790
392510,86.50,-854.50,-46.3009,-143.7130
396416,319.50,-892.50,25.9417,-101.8127
400322,-48.50,-1088.50,75.0303,-86.7819
404228,-530.50,-1170.50,40.0069,-106.4849
408134,-512.50,-1058.50,-32.0900,-124.1264
412040,13.50,-869.50,-50.1002,-109.7366
415946,317.50,-879.50,7.1028,-73.7771
419852,7.50,-1066.50,60.1000,-55.6976
423758,-531.50,-1180.50,33.8509,-70.7500
427664,-559.50,-1076.50,-39.1868,-88.5922
431570,-56.50,-882.50,-61.4599,-76.5324
435476,309.50,-862.50,-5.3932,-41.3976
439382,64.50,-1039.50,52.7739,-20.6043
443288,-463.50,-1178.50,41.9918,-32.0588
447194,-579.50,-1098.50,-15.6078,-51.2643
451100,-137.50,-909.50,-43.1974,-46.5153
455006,272.50,-849.50,-10.6192,-17.6169
458912,98.50,-1012.50,31.7651,5.9529
462818,-434.50,-1167.50,22.9570,2.0923
466724,-637.50,-1116.50,-30.6011,-14.1600
470630,-234.50,-922.50,-64.8633,-12.4192
474536,212.50,-862.50,-42.6899,9.1160
478442,127.50,-986.50,-1.1641,26.3510
482348,-386.50,-1158.50,3.7729,25.1749
486254,-626.50,-1135.50,-27.8668,13.9285
490160,-254.50,-938.50,-40.7355,15.5719
494066,266.50,-849.50,2.9444,37.1495
497972,262.50,-960.50,69.9227,56.8154
501878,-212.50,-1141.50,100.4190,57.4207
505784,-538.50,-1143.50,83.1596,46.2808
509690,-258.50,-968.50,59.4697,44.0103
513596,247.50,-845.50,68.3192,59.2032
517502,301.50,-938.50,97.0214,77.5457
521408,-178.50,-1128.50,99.8783,80.5261
525314,-574.50,-1167.50,62.0208,68.1421
529220,-384.50,-993.50,17.4235,61.1503
533126,145.50,-850.50,8.0486,74.2081
